direction,metric_bug,system,bereich,task_id,generation_id,gold_decision,model_decision,accuracy_match,norm_match,result_correctness_40,result_correctness_frac,subsumption_25,judge_total_100,question,model_begruendung,judge_reason
harsh,0,Qwen/Qwen3-235B-A22B-Thinking-2507,zivilrecht,43c1e7bf-e2ef-4915-a208-ca079ca3f3c7,732d6ce4-af07-4b30-8318-c635161c6c4b,Nein,Nein,1,1,14.5,0.362,8.5,37.0,"B beauftragt W mit der Ausführung von Elektroinstallationsarbeiten. Vereinbart wurde ein Werklohn von 13.800 Euro einschließlich Umsatzsteuer sowie eine weitere Barzahlung von 5.000 Euro, für die keine Rechnung gestellt werden sollte. W hat die Arbeiten ausgeführt, allerdings hat B die vereinbarten Beträge nur teilweise entrichtet.","Der Anspruch scheitert an der Rechtsgrundlage: Für die vertraglich geschuldete Werklohnzahlung (13.800 Euro) besteht ein wirksamer Werkvertrag (§ 631 BGB), sodass kein ungerechtfertigter Vermögensvorteil i.S.d. § 812 I S. 1 BGB vorliegt. Der vereinbarte Schwarzgeldbetrag (5.000 Euro) ist nach § 134, 138 BGB nichtig, doch die Teilnichtigkeit (§ 139 BGB) lässt den Hauptvertrag wirksam. Da die Elektroarbeiten im Rahmen des rechtlich bestehenden Werkvertrags erbracht wurden, entfällt der Tatbestand des § 812 I S. 1 Alt. 1 BGB. Ein Wertersatzanspruch aus ungerechtfertigter Bereicherung scheidet aus, solange ein wirksamer vertraglicher Anspruch besteht.","Das Ergebnis 'Nein' stimmt mit der Referenzlösung überein. Die Begründung erreicht aber nicht die volle juristische Tragfähigkeit, weil sie den Anspruch mit dem falschen Fokus auf einen angeblich wirksamen Werkvertrag verneint und die entscheidende Nichtigkeitsfolge aus dem Schwarzarbeitsverbot nicht erkennt. Daher nur begrenzt richtig."
harsh,0,Qwen/Qwen3-235B-A22B-Thinking-2507,zivilrecht,2d0fd626-cbbf-4ac9-8398-14f716e782a5,0fff12da-0194-4244-b126-3e3cd16dde67,Nein,Nein,1,1,14.5,0.362,8.5,38.0,"Gutsbesitzer G hat zwei Kinder, und zwar Tochter T und Sohn S. G möchte traditionellerweise seinem Sohn S das Gut übergeben. Allerdings hat dieser überhaupt kein Interesse daran, die Nachfolge anzutreten und möchte lieber eine Anwaltskarriere verfolgen. Demgegenüber würde T liebend gerne das Familiengut weiterführen. G lässt von seinen veralteten Vorstellungen nicht ab und kündigt an, S das Gut zu vermachen, T hält er für ungeeignet. Um die Wünsche des G zu umgehen, schließen S und T einen Vertrag über die Übergabe des Guts an T, sobald der Erbfall eingetreten ist. Als G verstarb, sind mehrere Jahre vergangen, inzwischen hat S einen Sinnenwandel durchlaufen und hält nichts mehr davon, sich i","Der Vertrag zwischen S und T ist nach § 2274 BGB unwirksam, da vor Erbfall getroffene vertragliche Regelungen über künftige Erbansprüche grundsätzlich nichtig sind, sofern sie nicht notariell beurkundet wurden (§ 2276 BGB). Mangels notarieller Beurkundung wirkt der Vertrag nicht, sodass T keinen Anspruch auf Herausgabe des Guts aus diesem Vertrag herleiten kann. S als Alleinerbe nach Gs Testament kann das Gut frei disponieren.","Die Entscheidung 'Nein' ist im Ergebnis vertretbar und entspricht der Referenzlösung. Allerdings wird die Ablehnung auf eine nicht tragfähige Begründung gestützt. Da die Rechtsfolge trotzdem richtig erkannt wird, gibt es dafür noch einen mittleren, aber deutlich reduzierten Punktwert."
harsh,0,gemini-3.1-flash-lite-preview,zivilrecht,1b8d4cb2-dae4-4768-b66d-7c48f486f666,0b4d8b7d-6cd5-4dbe-bb1d-9e8918a357e2,Ja,Ja,1,1,14.5,0.362,19.5,59.0,"A und B schließen einen Kaufvertrag über eine Forderung. Beiden ist bewusst, dass der Vertrag möglicherweise unwirksam sein könnte. Eine ausdrückliche Bedingung vereinbaren sie nicht. Der Kaufvertrag erweist sich als unwirksam. A verlangt die Forderung zurück und behauptet, die Abtretung sei stillschweigend unter die Bedingung der Wirksamkeit des Kaufvertrags gestellt worden.","Das Trennungs- und Abstraktionsprinzip wurde beachtet, da die Wirksamkeit der dinglichen Einigung (Abtretung gem. § 398 BGB) rechtlich unabhängig von der Wirksamkeit des schuldrechtlichen Kausalgeschäfts (Kaufvertrag) besteht. Dass die Parteien die Unwirksamkeit des Kaufvertrags für möglich hielten, ohne eine Bedingung i.S.d. § 158 BGB zu vereinbaren, verdeutlicht gerade die Geltung der abstrakten dinglichen Rechtslage. Die bloße einseitige Annahme einer stillschweigenden Bedingung durch A greift zu kurz, da bei Abtretungen eine dingliche Bedingung klar zum Ausdruck kommen muss, um das Abstraktionsprinzip nicht durch die Hintertür zu umgehen.","Die Ja-Entscheidung ist im Ergebnis vertretbar und entspricht der Referenzlösung. Allerdings ist die Begründung in einem wesentlichen Punkt verfehlt: Nach der Referenz kann gerade bei beiderseitigem Bewusstsein der möglichen Unwirksamkeit ein konkludenter Bedingungszusammenhang in Betracht kommen. Die Antwort verneint diesen Ausnahmefall im Kern und begründet die Beachtung des Abstraktionsprinzips mit der allgemeinen Abstraktheit der dinglichen Einigung. Damit ist die Ergebnisrichtigkeit zwar nicht falsch, die tragende Begründung aber nur teilweise zutreffend."
harsh,0,deepseek-ai/DeepSeek-V4-Pro,zivilrecht,f26129c5-b109-40a5-b8ef-a55ed1c476b0,f7b06577-c361-44ca-b14f-4314d59cb1de,Ja,Ja,1,1,14.5,0.362,10.5,50.0,"Französischer Geschäftsmann A verkauft seinem deutschen Geschäftspartner B eine Maschine. Der Kaufvertrag ist unwirksam. A argumentiert nach französischem Recht (Kausalprinzip), dass auch die Übereignung unwirksam sei, und verlangt die Maschine zurück. B zweifelt an der Argumentation, beruft sich auf deutsches Recht und behauptet, er sei wirksam Eigentümer geworden.","Die Argumentation des B, er sei trotz unwirksamen Kaufvertrags Eigentümer geworden, beruht unmittelbar auf dem im deutschen Sachenrecht geltenden Trennungs- und Abstraktionsprinzip. Danach sind Verpflichtungsgeschäft (Kaufvertrag) und Verfügungsgeschäft (Übereignung) rechtlich voneinander getrennt (Trennungsprinzip) und die Wirksamkeit der Verfügung ist grundsätzlich unabhängig von der Wirksamkeit des Kausalgeschäfts (Abstraktionsprinzip). Dass A sich auf das französische Kausalprinzip beruft und B dem das deutsche Abstraktionsprinzip entgegenhält, zeigt, dass beide die dogmatische Grundstruktur erkennen. Auf den konkreten Fall bezogen: Die Fragestellung zielt auf die Prüfung, ob diese Prinz","Die Antwort sagt 'Ja', was im Ergebnis vertretbar ist, weil die Frage auf die Beachtung des deutschen Trennungs- und Abstraktionsprinzips zielt. Allerdings bleibt die Begründung zu stark auf der Ebene der bloßen Begriffsidentifikation und beantwortet die eigentliche Rechtsfolge nur unvollständig. Die zentrale Aussage, dass B wirksam Eigentümer geworden ist, wird nicht sauber hergeleitet."
harsh,0,claude-opus-4-7,strafrecht,6e36166a-216b-47c9-a96d-822d87f870aa,a813b659-cd72-456b-995f-b8f536024df5,Ja,Ja,1,1,15.5,0.388,19.5,62.0,"K hat durch das Fahren mit zu hoher Geschwindigkeit und Nichtbeachten der Vorfahrt gegen Verkehrsregeln verstoßen. Infolgedessen wurde er durch einen Polizeibeamten angehalten und zum Vorzeigen des Führerscheins aufgefordert. Dies empfand K als Zumutung und fuhr mit seinem Fahrzeug los. Der Anweisung des Polizisten, aus dem Fahrzeug zu steigen, kam er nicht nach. Der Beamte versuchte durch das offene Fahrerfenster zu gelangen und den Zündschlüssel am Fahrzeug des K abzuziehen. Während der Beamte sich mit seinem Oberkörper noch im Fahrzeuginnenraum befand, legte K den Rückwärtsgang ein und fuhr mit Vollgas rückwärts. Der Polizeibeamte wurde hierdurch einige Meter mitgerissen, wobei er neben d","Der Waffenbegriff i.S.d. § 113 Abs. 2 S. 2 Nr. 1 StGB ist nach der Gesetzesreform 2017 auf Waffen im technischen Sinne beschränkt; daneben nennt das Gesetz ausdrücklich das „gefährliche Werkzeug“ als eigenständige Variante. Ein Pkw ist keine Waffe im technischen Sinn. Ihn gleichwohl unter den Begriff der Waffe zu fassen, überschreitet den möglichen Wortsinn und verstößt damit gegen das Analogieverbot aus Art. 103 Abs. 2 GG, § 1 StGB. Eine Einordnung als gefährliches Werkzeug mag in Betracht kommen, ändert aber nichts daran, dass die von der StA vorgenommene Subsumtion unter „Waffe“ eine unzulässige Analogie zu Lasten des Täters darstellt.","Das Ergebnis 'Ja, verbotene Analogie' entspricht der Referenzlösung. Die Begründung ist aber nur teilweise tragfähig: Zwar ist die Einordnung des Pkw als Waffe abzulehnen, doch die Antwort stützt dies überwiegend auf eine zu knappe und dogmatisch ungenaue Reform- und Wortsinnargumentation. Sie trifft das richtige Ergebnis, erklärt es aber nicht in der von der Referenz geforderten juristischen Tiefe."
harsh,0,gemini-3.1-flash-lite-preview,strafrecht,91c229ce-fa82-42cf-883c-12e0b75ff577,0996d577-0bf0-497c-9d24-2464282ab2b0,Nein,Nein,1,1,15.5,0.388,8.5,46.0,"V begibt sich in einen Lebensmittelmarkt. An seinem Gürtel führt er ein klappbares Taschenmesser mit einer längeren Klinge bei sich, um von Whiskeyflaschen, die er stehlen möchte, die Sicherungsetiketten abzuschneiden. V nimmt drei Flaschen Whiskey aus einem Regal, geht einen Gang weiter, entfernt dort mit dem Messer die Sicherungsetiketten und verlässt das Geschäft, ohne zu bezahlen. Die Staatsanwaltschaft klagt V wegen Diebstahls mit Waffen § 244 I Nr. 1 lit. a StGB an. Ihre Argumentation basiert darauf, dass ein Taschenmesser grundsätzlich ein gefährliches Werkzeug im Sinne des §244 I Nr. 1 lit. a StGB sei. „Andere gefährliche Werkzeuge“ seien Gegenstände, die nicht als Angriffs- oder Ve","Die Annahme, dass ein gefährliches Werkzeug i.S.d. § 244 Abs. 1 Nr. 1 lit. a Alt. 2 StGB auch eine Verwendungsabsicht gegen Menschen erfordert, stellt keine Auslegung dar, die das Analogieverbot (Art. 103 Abs. 2 GG) verletzen würde, sondern eine restriktive Auslegung des Tatbestandsmerkmals. Die Rechtsprechung definiert gefährliche Werkzeuge objektiv anhand ihrer Beschaffenheit und Zweckbestimmung zur Verletzung. Die Frage, ob eine subjektive Komponente (Widmungsakt) erforderlich ist, betrifft die Reichweite des Tatbestands und nicht eine unzulässige Analogie, da der Kernbereich des Wortsinns ('gefährliches Werkzeug') nicht verlassen wird, sondern lediglich innerhalb dieses Rahmens eine eins","Die Endentscheidung 'Nein' stimmt mit der Referenzlösung überein. Allerdings beantwortet die Begründung die Frage nur ungenau: Es geht nicht primär darum, ob eine subjektive Einschränkung als Analogie verboten ist, sondern ob eine solche einschränkende Interpretation mit dem Wortlaut vereinbar ist. Die Antwort bleibt auf einer abstrakten Ebene und trifft den eigentlichen Kern der Referenzbegründung nur teilweise."
harsh,0,gpt-5.4-mini,strafrecht,6199a4f0-4837-4aa7-afd9-846bf308fe7d,61911ac0-c3d1-46d1-8f8d-ac0b4252bdc9,Nein,Nein,1,1,16.5,0.412,10.5,48.5,"S betreibt über Jahre hinweg umfangreiche Steuerhinterziehung, indem er Einkünfte aus Kapitalanlagen im Ausland nicht in seinen Einkommensteuererklärungen angibt. Nach einer Durchsuchung seiner Wohnung und der Kanzlei seines Steuerberaters übergibt dieser die vorbereiteten, aber unvollständigen Unterlagen für mehrere Veranlagungszeiträume – unter anderem betreffend Zeiträume, die noch nicht Ziel der Ermittlung waren – an die Ermittlungsbeamten. Später reicht er vollständige Steuererklärungen nach. Die Staatsanwaltschaft klagt S wegen Steuerhinterziehung nach § 370 AO an. Sie argumentiert, dass eine Selbstanzeige nur dann zur Strafbefreiung führen könne, wenn sie vollständig sei und zur umf","Eine verbotene Analogie liegt nicht vor. § 371 AO ist nach seinem Wortlaut („insoweit“) gerade für eine partielle Selbstanzeige offen; ob eine Teilselbstanzeige im konkreten Fall strafbefreiend wirkt, ist eine Auslegungsfrage innerhalb des Normtexts, keine planwidrige Erweiterung. Dass die Staatsanwaltschaft eine restriktive Anwendung verlangt, betrifft die Auslegung und die Sperrgründe bzw. Vollständigkeit der Anzeige, nicht eine Analogie.","Die Antwort verneint eine verbotene Analogie, was im Ausgangspunkt vertretbar ist, weil sie den Streit als Auslegungsfrage behandelt. Allerdings verfehlt sie den Kern der Referenzlösung teilweise: Diese betont, dass eine Teilselbstanzeige gerade nicht ausreicht und dass die frühere großzügigere Lesart des 'insoweit' nicht mehr trägt. Die Ja/Nein-Entscheidung zur Analogie ist zwar nicht klar falsch, aber die Begründung lässt die entscheidende dogmatische Ablehnung der Teilselbstanzeige weitgehend aus."
harsh,0,Qwen/Qwen3.5-122B-A10B,strafrecht,9da78cff-a3e2-45e9-aae6-75ac5f3b1fb8,04f8588c-5964-4938-98e1-fe471a67afd3,Nein,Nein,1,1,16.5,0.412,4.5,39.0,"W, Kreisvorsitzender der NPD, trägt im Vorfeld einer Parteiversammlung ein T-Shirt mit dem Aufdruck „Sohn Frankens, die Jugend stolz / die Fahnen hoch“ in Frakturschrift. Die Polizei stellt das Kleidungsstück sicher. Die Staatsanwaltschaft klagt W wegen Verwendens eines Kennzeichens verfassungswidriger Organisationen nach § 86a I Nr. 1 i.V.m. II 2 StGB an. Die Formulierung „die Fahnen hoch“ sei dem Horst-Wessel-Lied zum Verwechseln ähnlich, das als parteiamtliche Hymne der NSDAP gelte. Sie verweist auf die äußere Gestaltung des T-Shirts (Frakturschrift, Bezug auf „Jugend“ und „Stolz“ sowie das Umfeld der NPD-Versammlung) und argumentiert, dass die Parole dem verbotenen Kennzeichen nach dem","Der Begriff 'Kennzeichen' in § 86a II 2 StGB ist ein offener Rechtsbegriff, der nach herrschender Meinung auch funktional äquivalente Symbole umfasst. Die Anwendung auf solche Zeichen erfolgt durch zulässige Auslegung und nicht durch eine unzulässige Analogie gemäß § 1 StGB, sofern die Zuordnung zur verbotenen Organisation erkennbar ist.","Die Entscheidung „Nein“ entspricht der Referenzlösung. Allerdings ist die Begründung zu pauschal; sie zeigt nicht, warum hier keine verbotene Analogie vorliegt, sondern bleibt bei einer allgemeinen Aussage zur zulässigen Auslegung stehen."
harsh,0,Qwen/Qwen3.6-35B-A3B,zivilrecht,515f1091-14b4-4333-9376-c5e8378453e4,d9f532ca-78f1-444b-b201-1fd95d9cd1f8,Nein,Nein,1,1,16.5,0.412,16.5,59.0,"J kauft von K ein Gemälde, das angeblich von einem berühmten Künstler stammt. J zahlt 10.000 Euro. Später stellt sich heraus, dass es sich um eine wertlose Fälschung handelt. J war über die wahre Herkunft im Irrtum und sagt, dass der Vertrag deshalb gegen die Privatautonomie verstoße.","Die Privatautonomie garantiert die Freiheit, Verträge eigenverantwortlich zu schließen und zu gestalten. Ein Irrtum über die Echtheit oder Herkunft der Kaufsache berührt dieses Prinzip nicht, da er dem allgemeinen wirtschaftlichen Irrtumsrisiko zuzuordnen ist. Der Gesetzgeber hat mit § 119 Abs. 2 BGB (Anfechtung wegen Eigenschaftsirrtums) sowie den Gewährleistungsansprüchen (§§ 434, 437 BGB) gezielt Korrekturmechanismen geschaffen, die die Privatautonomie gerade wahren, indem sie bei Fehlentscheidungen eine rechtliche Anpassung ermöglichen. J hat den Vertrag frei geschlossen; ein Verstoß gegen die Privatautonomie liegt nicht vor.","Die Entscheidung 'Nein' stimmt mit der Referenzlösung überein. Die Begründung trägt das Ergebnis aber nur teilweise, weil sie den Irrtum als unerheblich für die Privatautonomie darstellt. Nach der Referenzlösung ist gerade die freie Willensbestimmung beeinträchtigt und deshalb die Privatautonomie nicht voll beachtet. Das Ergebnis ist daher im Kern richtig, die juristische Begründung aber nur eingeschränkt zutreffend."
harsh,0,gemini-3.1-flash-lite-preview,zivilrecht,84598a07-dc57-45bc-aedf-b0a9cb26d6c5,9b312f85-5149-497a-bd33-fc63ca2719bf,Ja,Ja,1,1,16.5,0.412,17.5,57.0,"Verkäufer A und Käufer B vereinbaren im Kaufvertrag eine Klausel:""Die Abtretung der Forderung gegen C wird unwirksam, falls der Kaufvertrag nichtig oder unwirksam wird."" Als der Kaufvertrag wegen Formmangels nichtig ist, beruft sich A auf diese Klausel und verlangt die Forderung von B zurück. B wendet ein, die Klausel sei unwirksam, da sie das Abstraktionsprinzip vollständig aushebele.","Das Trennungs- und Abstraktionsprinzip wurde beachtet. Die Klausel stellt eine auflösende Bedingung für das Verfügungsgeschäft (die Abtretung gemäß § 398 BGB) dar. Die Zulässigkeit der Bedingung von Verfügungsgeschäften ist durch das Abstraktionsprinzip nicht untersagt, sondern lediglich durch die sachenrechtliche Typenzwang-Grenze (§ 137 S. 1 BGB) begrenzt. Da Forderungen obligatorische Rechte sind, unterliegen sie nicht dem sachenrechtlichen Typenzwang, weshalb die vertragliche Vereinbarung einer auflösenden Bedingung für das Abtretungsgeschäft wirksam ist und das Abstraktionsprinzip gerade nicht aushebelt, sondern dessen dogmatische Grenzen korrekt nutzt.","Die Ja/Nein-Entscheidung lautet Ja und ist damit mit der Referenzlösung vereinbar. Inhaltlich wird aber die entscheidende Wertung verfehlt: Nach der Referenz ist die Klausel wegen unzulässiger vollständiger Abbedingung unwirksam; die Antwort hält sie dagegen für wirksam und meint, das Abstraktionsprinzip werde gerade nicht ausgehoben. Damit ist das Ergebnis im Kern falsch bzw. nur sehr eingeschränkt vertretbar, weshalb nur eine begrenzte Teilbewertung möglich ist."
harsh,0,Qwen/Qwen3.6-35B-A3B,strafrecht,ffb57bc6-df00-4d4a-9051-4688fcba2dcf,8a1ff47f-842a-470d-91ff-9625a42ffe37,Nein,Nein,1,1,17.5,0.438,10.5,42.0,"Angeklagter T wird wegen Computerbetrugs angeklagt. Es ist unklar, ob bei der Bank die gefälschten Überweisungsträger von einem Mitarbeiter geprüft oder nur automatisiert verarbeitet wurden. Das Gericht verurteilt wahlweise wegen Betrugs oder Computerbetrugs und wendet den milderen Strafrahmen an.","Der Grundsatz in dubio pro reo ist nicht verletzt. Bei unklarer Tatsachenlage, ob ein Mensch getäuscht wurde (Betrug, § 263 StGB) oder nur eine Datenverarbeitung manipuliert wurde (Computerbetrug, § 264a StGB), ist eine Wahlverurteilung zulässig. Da beide Normen den gleichen Schutzgegenstand (Vermögen) verfolgen und die Beweisunsicherheit die Schuld nicht berührt, wahrt die konsequente Anwendung des milderen Strafrahmens die Beweislastregel. Der Angeklagte wird nicht mit dem höheren Risiko des Betrugs bestraft, und die verbleibende Gewissheit reicht für eine Verurteilung auf mindestens einer Alternative aus.","Das Ergebnis „Nein“ ist im Kern vertretbar, weil die Referenzlösung die zulässige echte Wahlfeststellung bei Betrug/Computerbetrug annimmt. Allerdings trägt die Begründung dieses Ergebnis nur teilweise, da sie wichtige dogmatische Punkte verfehlt und die falsche Norm nennt."
harsh,0,Qwen/Qwen3.5-122B-A10B,zivilrecht,76cc41c1-14f0-4ab1-982a-8a69e8c4c023,e138f705-30bc-4dea-a849-8e3191920a42,Nein,Nein,1,1,17.5,0.438,12.5,48.0,"K gehört dem islamischen Glauben an und ist als Krankenschwester beim evangelischen Krankenhaus E tätig. Ihr Arbeitsvertrag nimmt Bezug auf die Loyalitätsrichtlinie, nach der alle Mitarbeiter an die christliche Grundhaltung gebunden sind. Danach sind nichtchristliche Mitarbeiter zu neutralem Verhalten verpflichtet, das die im kirchlichen Sinne glaubwürdige Ausübung des Dienstes nicht beeinträchtigt. K teilt der E mit, dass sie während der Arbeit aus religiösen Gründen ein Kopftuch tragen wolle. Sie bot ihre Arbeitskraft „offiziell“ an, allerdings teilt ihr die K mit, dass das Tragen eines Kopftuches aufgrund der konfessionellen Trägerschaft und aufgrund der Kleiderordnung nicht möglich ist.","Gemäß § 9 AGG ist eine Benachteiligung wegen der Religion gerechtfertigt, wenn sie eine genuine und entscheidende berufliche Anforderung aufgrund des Ethos des Arbeitgebers darstellt. Das kirchliche Selbstbestimmungsrecht (Art. 140 GG i.V.m. Art. 137 WRV) erlaubt dem evangelischen Krankenhaus, Loyalitätsanforderungen zu stellen, die das konfessionelle Profil wahren. Die Ablehnung des Kopftuchs ist verhältnismäßig, da sie zur Sicherung der Glaubwürdigkeit des Dienstes im kirchlichen Sinne notwendig ist.","Die Entscheidung 'Nein' ist im Ergebnis vertretbar und entspricht der Referenzlösung. Allerdings ist die Begründung dogmatisch unsauber, weil sie die Rechtfertigung über § 9 AGG pauschal statt über die kirchlichen Loyalitätsanforderungen und deren Reichweite herleitet."
harsh,0,claude-sonnet-4-6,zivilrecht,2d0fd626-cbbf-4ac9-8398-14f716e782a5,665cf58e-c4b5-41aa-8938-a1d8c00bbbac,Nein,Nein,1,1,17.5,0.438,7.5,44.0,"Gutsbesitzer G hat zwei Kinder, und zwar Tochter T und Sohn S. G möchte traditionellerweise seinem Sohn S das Gut übergeben. Allerdings hat dieser überhaupt kein Interesse daran, die Nachfolge anzutreten und möchte lieber eine Anwaltskarriere verfolgen. Demgegenüber würde T liebend gerne das Familiengut weiterführen. G lässt von seinen veralteten Vorstellungen nicht ab und kündigt an, S das Gut zu vermachen, T hält er für ungeeignet. Um die Wünsche des G zu umgehen, schließen S und T einen Vertrag über die Übergabe des Guts an T, sobald der Erbfall eingetreten ist. Als G verstarb, sind mehrere Jahre vergangen, inzwischen hat S einen Sinnenwandel durchlaufen und hält nichts mehr davon, sich i","Der zwischen S und T geschlossene Vertrag ist gemäß § 2302 BGB nichtig und T kann das Gut nicht herausfordern. § 2302 BGB bestimmt, dass ein Vertrag, durch den sich jemand verpflichtet, eine letztwillige Verfügung zu errichten oder nicht zu errichten, aufzuheben oder nicht aufzuheben, nichtig ist. Die Norm schützt die Testierfreiheit des Erblassers und die freie Entschließung des Erben. Vorliegend hat S mit T vereinbart, das ihm von G vermachte Gut nach Eintritt des Erbfalls an T herauszugeben. Zwar bezieht sich die Vereinbarung nicht direkt auf eine letztwillige Verfügung des G, sondern auf eine schuldrechtliche Weitergabepflicht nach Erbanfall. Jedoch ist § 2302 BGB nach seinem Schutzzwe","Das Ergebnis 'Nein' ist richtig: T kann das Gut auf Grundlage des Vertrags nicht herausfordern. Allerdings trägt die Begründung dieses Ergebnis nur eingeschränkt, weil die juristische Herleitung über § 2302 BGB in dieser Form nicht überzeugend ist. Die richtige Grundtendenz wird erkannt, aber die tragende Begründung der Referenzlösung wird nicht sauber getroffen."
harsh,0,deepseek-ai/DeepSeek-V4-Pro,zivilrecht,0ecc7815-229c-4cc4-ba88-9349d45912f2,89fe3cfe-83af-47d1-b9cc-d6855e3b5a81,Nein,Nein,1,1,17.5,0.438,12.5,48.0,"Ein Fleet, das im Eigentum der Bundesrepublik Deutschland steht, verbindet eine Mühle mit einem nahegelegenen Hafen. Ein Stück Ufermauer stürzt mit einem Teil der Außenwand eines Wohnhauses in das Fleet. Um den weiteren Einsturz zu verhindern, lässt der Eigentümer des Wohnhauses dieses mit zwei Baumstämmen abstützen, die unmittelbar über der Wasseroberfläche, von der einen zur anderen Seite des Fleets führen, sodass dieses für Schiffe unpassierbar ist.","Das Recht am eingerichteten und ausgeübten Gewerbebetrieb ist nicht verletzt. Nach § 823 Abs. 1 BGB ist ein betriebsbezogener Eingriff erforderlich, der sich spezifisch gegen den Gewerbebetrieb als solchen richtet. Die vom Hauseigentümer veranlasste Abstützung dient ausschließlich der Gefahrenabwehr zur Sicherung seines einsturzgefährdeten Gebäudes. Die Blockade des Fleets ist lediglich eine unbeabsichtigte Nebenfolge dieser Schutzmaßnahme. Es liegt kein zielgerichteter Eingriff in den Mühlenbetrieb vor. Zudem handelt es sich um eine durch Notstand gerechtfertigte Handlung (§ 228 BGB), die das Eigentum des Hauseigentümers schützt. Der Betreiber der Mühle kann seine Rechte allenfalls über nac","Die Entscheidung 'Nein' ist vertretbar und stimmt mit der Referenzlösung im Ergebnis überein. Allerdings weicht die Begründung deutlich von der referenzierten tragenden Erwägung ab: Die Referenz verneint den Anspruch vor allem wegen vorrangiger Eigentumsverletzung bzw. fehlender Sperrwirkung der deliktischen Betriebsschutzhaftung, während die Antwort auf fehlenden zielgerichteten Eingriff und Notstand abstellt. Das Ergebnis ist daher richtig, aber nur mit mäßiger Begründungsqualität."
harsh,0,gemini-3.1-flash-lite-preview,zivilrecht,96b27874-fff0-4c7d-a2a3-7e6e491b5ea7,02cadbbd-be97-4cfe-bf31-4451dc661cf4,Nein,Nein,1,1,18.0,0.45,13.0,49.0,"A ist Kommanditistin der B-GmbH & Co. KG mit einem Kommanditanteil von 100.000 DM. Die C-Sparkasse gewährt der B-GmbH & Co. KG einen Kontokorrentkredit mit einem Limit von 2,5 Millionen DM. Im Rahmen einer Umstrukturierung der Gesellschaft wird A von der C-Sparkasse""einbestellt"" und unterschreibt eine vorbereitete, gleichlautende Bürgschaftsurkunde. Die Bürgschaftserklärung besagt formularmäßig, dass A sich""zur Sicherung aller bestehenden und künftigen, auch bedingten oder befristeten Forderungen der Sparkasse gegen den Hauptschuldner aus ihrer Geschäftsverbindung"" verpflichtet - ohne betragsmäßige Begrenzung. A erhält keinerlei Erläuterungen zu Umfang und Tragweite der Bürgschaft. Später er","Das Prinzip der Privatautonomie setzt voraus, dass der Erklärende die Tragweite seiner Verpflichtung erfassen kann. Bei formularmäßigen Bürgschaften über das gesamte Vermögen (Uferlosbürgschaft) durch persönlich unerfahrene Laien, bei denen eine massive Diskrepanz zwischen wirtschaftlicher Leistungsfähigkeit und Haftungsumfang besteht, liegt eine strukturelle Unterlegenheit vor. Die fehlende Aufklärung durch die Bank über das existenzgefährdende Risiko bei gleichzeitiger Unkenntnis der A verletzt die Anforderungen an eine informierte Selbstbestimmung, was zu einer Sittenwidrigkeit gemäß § 138 Abs. 1 BGB führen kann.","Das Ergebnis 'Nein' ist im Kern vertretbar, weil die vorformulierte, unbeschränkte Bürgschaft ohne hinreichende Information die autonome Entscheidungsfreiheit des Bürgen beeinträchtigen kann. Allerdings wird die Begründung in eine andere dogmatische Richtung verschoben; sie beantwortet die Privatautonomie-Frage nur indirekt und stützt sich primär auf § 138 Abs. 1 BGB statt auf den vom Fall getragenen Schutzgedanken der Bürgenprivatautonomie. Daher nur teilweise überzeugend."
harsh,0,claude-opus-4-7,strafrecht,01cf903c-8b69-4d6d-91f8-3ffa4e9b3b2c,650dbe0b-ca30-44e1-92fa-e93f62fc6a94,Nein,Nein,1,1,18.5,0.463,8.5,49.0,"A wurde von zwei Erpresserinnen zum Aushändigen einer beträchtlichen Summe Geld genötigt. Während eine der beiden Komplizinnen das besagte Geld auszählte, nähert sich A dieser, um ihr die Kehle zu durchschneiden. Die Getötete hat beim Geldauszählen keinerlei Angriff erwartet. Die Staatsanwaltschaft möchte A wegen Heimtückemord nach § 211 Abs. 2 Gr. 2 Var. 1 StGB anklagen.","Heimtücke setzt das bewusste Ausnutzen der Arg- und Wehrlosigkeit des Opfers voraus. Die Erpresserin rechnete beim Geldzählen nicht mit einem Angriff auf ihr Leben und war daher arglos; infolgedessen auch wehrlos. Dass sie zuvor selbst rechtswidrig gegen A vorgegangen ist, schließt die Arglosigkeit nach h.M. nicht aus, sondern kann allenfalls auf Rechtfertigungs- oder Strafzumessungsebene (Rechtsfolgenlösung des BGH bei außergewöhnlichen Umständen) berücksichtigt werden. Die Subsumtion des Falls unter den Wortlaut des § 211 Abs. 2 StGB bleibt damit innerhalb des möglichen Wortsinns; eine gegen Art. 103 Abs. 2 GG, § 1 StGB verstoßende verbotene Analogie liegt nicht vor.","Das Ergebnis 'Nein' ist im Lichte der Referenzlösung vertretbar und trifft die intendierte Kernaussage, dass keine verbotene Analogie vorliegt. Allerdings stützt die Begründung dies teilweise über eine unpräzise Heimtücke-Definition und verfehlt die eigentliche Begründungsrichtung der Referenz, wonach in der Konfrontation mit einem wehrenden Gegenangriff regelmäßig keine Arglosigkeit vorliegt; die Antwort behandelt stattdessen Arglosigkeit des Opfers relativ schematisch."
